待ち牌のロス数,手牌,ロスの内訳
8,667788999,1m4枚 9m4枚
8,677778888,1m4枚 9m4枚
8,677778999,1m4枚 9m4枚
8,677788899,1m4枚 9m4枚
8,677889999,1m4枚 9m4枚
8,678888999,1m4枚 9m4枚
8,777788889,1m4枚 9m4枚
8,777789999,1m4枚 9m4枚
8,777888999,1m4枚 9m4枚
8,788889999,1m4枚 9m4枚
9,111222467,1s1枚 2s1枚 6s3枚 9s4枚
9,111222468,1s1枚 2s1枚 6s3枚 9s4枚
9,111222477,1s1枚 8s4枚 9s4枚
9,111222488,1s1枚 7s4枚 9s4枚
9,111222499,1s1枚 7s4枚 8s4枚
9,111224445,1s1枚 8s4枚 9s4枚
9,111224446,1s1枚 3s4枚 9s4枚
9,111224456,1s1枚 8s4枚 9s4枚
9,111224556,1s1枚 8s4枚 9s4枚
9,111225555,1s1枚 8s4枚 9s4枚
9,111225556,1s1枚 3s4枚 9s4枚
9,111225557,1s1枚 3s4枚 4s4枚
9,111225666,1s1枚 8s4枚 9s4枚
9,111225667,1s1枚 3s4枚 9s4枚
9,111225777,1s1枚 8s4枚 9s4枚
9,111226666,1s1枚 3s4枚 9s4枚
9,111226667,1s1枚 3s4枚 4s4枚
9,111226777,1s1枚 3s4枚 9s4枚
9,111226778,1s1枚 3s4枚 4s4枚
9,111226788,1s1枚 3s4枚 4s4枚
9,111226888,1s1枚 3s4枚 9s4枚
9,111227777,1s1枚 3s4枚 4s4枚
9,111227789,1s1枚 3s4枚 4s4枚
9,111227888,1s1枚 3s4枚 4s4枚
9,111227999,1s1枚 3s4枚 4s4枚
9,111245566,1s1枚 8s4枚 9s4枚
9,111246777,1s1枚 4s3枚 7s1枚 9s4枚
9,111246888,1s1枚 4s3枚 8s1枚 9s4枚
9,111333445,1s1枚 8s4枚 9s4枚
9,111333455,1s1枚 8s4枚 9s4枚
9,111333467,1s1枚 3s1枚 6s3枚 9s4枚
9,111333468,1s1枚 3s1枚 6s3枚 9s4枚
9,111333477,1s1枚 8s4枚 9s4枚
9,111333488,1s1枚 7s4枚 9s4枚
9,111333499,1s1枚 7s4枚 8s4枚
9,111333578,1s1枚 2s4枚 3s1枚 7s3枚
9,111333579,1s1枚 2s4枚 3s1枚 7s3枚
9,111333588,1s1枚 2s4枚 9s4枚
9,111333599,1s1枚 2s4枚 8s4枚
9,111334446,1s1枚 2s4枚 9s4枚
9,111334456,1s1枚 8s4枚 9s4枚
9,111334457,1s1枚 8s4枚 9s4枚
9,111334556,1s1枚 8s4枚 9s4枚
9,111335555,1s1枚 8s4枚 9s4枚
9,111335556,1s1枚 2s4枚 9s4枚
9,111335557,1s1枚 2s4枚 4s4枚
9,111335666,1s1枚 8s4枚 9s4枚
9,111335667,1s1枚 2s4枚 9s4枚
9,111335777,1s1枚 8s4枚 9s4枚
9,111336666,1s1枚 2s4枚 9s4枚
9,111336667,1s1枚 2s4枚 4s4枚
9,111336777,1s1枚 2s4枚 9s4枚
9,111336778,1s1枚 2s4枚 4s4枚
9,111336788,1s1枚 2s4枚 4s4枚
9,111336888,1s1枚 2s4枚 9s4枚
9,111337777,1s1枚 2s4枚 4s4枚
9,111337789,1s1枚 2s4枚 4s4枚
9,111337888,1s1枚 2s4枚 4s4枚
9,111337999,1s1枚 2s4枚 4s4枚
9,111344577,1s1枚 8s4枚 9s4枚
9,111344588,1s1枚 7s4枚 9s4枚
9,111344599,1s1枚 7s4枚 8s4枚
9,111345566,1s1枚 8s4枚 9s4枚
9,111345577,1s1枚 8s4枚 9s4枚
9,111346777,1s1枚 4s3枚 7s1枚 9s4枚
9,111346888,1s1枚 4s3枚 8s1枚 9s4枚
9,111355556,1s1枚 8s4枚 9s4枚
9,111355557,1s1枚 8s4枚 9s4枚
9,111355666,6s1枚 8s4枚 9s4枚
9,111355777,7s1枚 8s4枚 9s4枚
9,111356888,1s1枚 5s3枚 8s1枚 9s4枚
9,111356999,1s1枚 5s3枚 8s4枚 9s1枚
9,111366677,6s1枚 8s4枚 9s4枚
9,111366688,6s1枚 7s4枚 9s4枚
9,111366699,6s1枚 7s4枚 8s4枚
9,111366777,7s1枚 8s4枚 9s4枚
9,111366789,7s3枚 8s3枚 9s3枚
9,111366888,7s4枚 8s1枚 9s4枚
9,111366999,7s4枚 8s4枚 9s1枚
9,111367899,6s3枚 7s3枚 8s3枚
9,111377788,6s4枚 7s1枚 9s4枚
9,111377799,6s4枚 7s1枚 8s4枚
9,111377888,6s4枚 8s1枚 9s4枚
9,111377999,6s4枚 8s4枚 9s1枚
9,111388899,6s4枚 7s4枚 8s1枚
9,111388999,6s4枚 7s4枚 9s1枚
9,111444477,1s1枚 8s4枚 9s4枚
9,111444488,1s1枚 7s4枚 9s4枚
9,111444499,1s1枚 7s4枚 8s4枚
9,111444556,1s1枚 2s4枚 9s4枚
9,111444566,1s1枚 2s4枚 9s4枚
9,111444578,1s1枚 2s4枚 4s1枚 7s3枚
9,111444579,1s1枚 2s4枚 4s1枚 7s3枚
9,111444588,1s1枚 2s4枚 9s4枚
9,111444599,1s1枚 2s4枚 8s4枚
9,111444699,1s1枚 2s4枚 3s4枚
9,111445557,1s1枚 2s4枚 3s4枚
9,111445567,1s1枚 2s4枚 9s4枚
9,111445568,1s1枚 2s4枚 9s4枚
9,111445666,1s1枚 8s4枚 9s4枚
9,111446667,1s1枚 2s4枚 3s4枚
9,111446678,1s1枚 2s4枚 3s4枚
9,111446778,1s1枚 2s4枚 3s4枚
9,111446788,1s1枚 2s4枚 3s4枚
9,111446789,1s1枚 2s4枚 3s4枚
9,111447777,1s1枚 2s4枚 3s4枚
9,111447789,1s1枚 2s4枚 3s4枚
9,111447888,1s1枚 2s4枚 3s4枚
9,111447999,1s1枚 2s4枚 3s4枚
9,111455577,1s1枚 8s4枚 9s4枚
9,111455588,1s1枚 7s4枚 9s4枚
9,111455599,1s1枚 7s4枚 8s4枚
9,111455666,1s1枚 8s4枚 9s4枚
9,111455688,1s1枚 2s4枚 9s4枚
9,111455699,1s1枚 2s4枚 8s4枚
9,111456677,1s1枚 2s4枚 9s4枚
9,111456688,1s1枚 2s4枚 9s4枚
9,111457888,1s1枚 2s4枚 5s3枚 8s1枚
9,111457999,1s1枚 2s4枚 5s3枚 9s1枚
9,111466677,1s1枚 8s4枚 9s4枚
9,111466688,1s1枚 7s4枚 9s4枚
9,111466699,1s1枚 7s4枚 8s4枚
9,111467788,1s1枚 2s4枚 3s4枚
9,111555588,1s1枚 2s4枚 9s4枚
9,111555599,1s1枚 2s4枚 8s4枚
9,111555667,1s1枚 2s4枚 3s4枚
9,111555677,1s1枚 2s4枚 3s4枚
9,111555679,1s1枚 2s4枚 3s4枚
9,111555699,1s1枚 2s4枚 3s4枚
9,111556678,1s1枚 2s4枚 3s4枚
9,111556679,1s1枚 2s4枚 3s4枚
9,111556777,1s1枚 2s4枚 9s4枚
9,111556789,1s1枚 2s4枚 3s4枚
9,111566679,1s1枚 2s4枚 3s4枚
9,111566688,1s1枚 2s4枚 9s4枚
9,111566699,1s1枚 2s4枚 8s4枚
9,111566777,1s1枚 2s4枚 9s4枚
9,111566799,1s1枚 2s4枚 3s4枚
9,111567788,1s1枚 2s4枚 3s4枚
9,111567799,1s1枚 2s4枚 3s4枚
9,111577788,1s1枚 2s4枚 9s4枚
9,111577799,1s1枚 2s4枚 8s4枚
9,111666699,1s1枚 2s4枚 3s4枚
9,111667778,1s1枚 2s4枚 3s4枚
9,111667888,1s1枚 2s4枚 3s4枚
9,111667899,1s1枚 2s4枚 3s4枚
9,111677788,1s1枚 2s4枚 3s4枚
9,111677789,1s1枚 2s4枚 3s4枚
9,111677799,1s1枚 2s4枚 3s4枚
9,111677888,1s1枚 2s4枚 3s4枚
9,111678889,1s1枚 2s4枚 3s4枚
9,111688899,1s1枚 2s4枚 3s4枚
9,112224445,2s1枚 8s4枚 9s4枚
9,112224446,2s1枚 3s4枚 9s4枚
9,112224556,2s1枚 8s4枚 9s4枚
9,112224777,7s1枚 8s4枚 9s4枚
9,112224789,7s3枚 8s3枚 9s3枚
9,112224888,7s4枚 8s1枚 9s4枚
9,112224999,7s4枚 8s4枚 9s1枚
9,112225555,2s1枚 8s4枚 9s4枚
9,112225556,2s1枚 3s4枚 9s4枚
9,112225557,2s1枚 3s4枚 4s4枚
9,112225666,2s1枚 8s4枚 9s4枚
9,112225667,2s1枚 3s4枚 9s4枚
9,112225777,2s1枚 8s4枚 9s4枚
9,112226666,2s1枚 3s4枚 9s4枚
9,112226667,2s1枚 3s4枚 4s4枚
9,112226777,2s1枚 3s4枚 9s4枚
9,112226778,2s1枚 3s4枚 4s4枚
9,112226788,2s1枚 3s4枚 4s4枚
9,112226888,2s1枚 3s4枚 9s4枚
9,112227777,2s1枚 3s4枚 4s4枚
9,112227789,2s1枚 3s4枚 4s4枚
9,112227888,2s1枚 3s4枚 4s4枚
9,112227999,2s1枚 3s4枚 4s4枚
9,112235666,6s1枚 8s4枚 9s4枚
9,112235777,7s1枚 8s4枚 9s4枚
9,112344777,7s1枚 8s4枚 9s4枚
9,112344789,7s3枚 8s3枚 9s3枚
9,112344888,7s4枚 8s1枚 9s4枚
9,112344999,7s4枚 8s4枚 9s1枚
9,112345557,2s3枚 3s3枚 4s3枚
9,112346667,2s3枚 3s3枚 4s3枚
9,112346778,2s3枚 3s3枚 4s3枚
9,112346788,2s3枚 3s3枚 4s3枚
9,112347777,2s3枚 3s3枚 4s3枚
9,112347789,2s3枚 3s3枚 4s3枚
9,112347888,2s3枚 3s3枚 4s3枚
9,112347999,2s3枚 3s3枚 4s3枚
9,113334446,2s4枚 3s1枚 9s4枚
9,113334777,7s1枚 8s4枚 9s4枚
9,113334789,7s3枚 8s3枚 9s3枚
9,113334888,7s4枚 8s1枚 9s4枚
9,113334999,7s4枚 8s4枚 9s1枚
9,113335556,2s4枚 3s1枚 9s4枚
9,113335557,2s4枚 3s1枚 4s4枚
9,113335667,2s4枚 3s1枚 9s4枚
9,113335888,2s4枚 8s1枚 9s4枚
9,113335999,2s4枚 8s4枚 9s1枚
9,113336666,2s4枚 3s1枚 9s4枚
9,113336667,2s4枚 3s1枚 4s4枚
9,113336777,2s4枚 3s1枚 9s4枚
9,113336778,2s4枚 3s1枚 4s4枚
9,113336788,2s4枚 3s1枚 4s4枚
9,113336888,2s4枚 3s1枚 9s4枚
9,113337777,2s4枚 3s1枚 4s4枚
9,113337789,2s4枚 3s1枚 4s4枚
9,113337888,2s4枚 3s1枚 4s4枚
9,113337999,2s4枚 3s1枚 4s4枚
9,113345777,7s1枚 8s4枚 9s4枚
9,113345789,7s3枚 8s3枚 9s3枚
9,113345888,7s4枚 8s1枚 9s4枚
9,113345999,7s4枚 8s4枚 9s1枚
9,113445777,7s1枚 8s4枚 9s4枚
9,113445789,7s3枚 8s3枚 9s3枚
9,113445888,7s4枚 8s1枚 9s4枚
9,113445999,7s4枚 8s4枚 9s1枚
9,114444777,7s1枚 8s4枚 9s4枚
9,114444789,7s3枚 8s3枚 9s3枚
9,114444888,7s4枚 8s1枚 9s4枚
9,114444999,7s4枚 8s4枚 9s1枚
9,114445557,2s4枚 3s4枚 4s1枚
9,114445888,2s4枚 8s1枚 9s4枚
9,114445999,2s4枚 8s4枚 9s1枚
9,114446667,2s4枚 3s4枚 4s1枚
9,114446778,2s4枚 3s4枚 4s1枚
9,114446788,2s4枚 3s4枚 4s1枚
9,114446999,2s4枚 3s4枚 9s1枚
9,114447777,2s4枚 3s4枚 4s1枚
9,114447789,2s4枚 3s4枚 4s1枚
9,114447888,2s4枚 3s4枚 4s1枚
9,114447999,2s4枚 3s4枚 4s1枚
9,114555777,7s1枚 8s4枚 9s4枚
9,114555789,7s3枚 8s3枚 9s3枚
9,114555888,7s4枚 8s1枚 9s4枚
9,114555999,7s4枚 8s4枚 9s1枚
9,114556888,2s4枚 8s1枚 9s4枚
9,114556999,2s4枚 8s4枚 9s1枚
9,114666777,7s1枚 8s4枚 9s4枚
9,114666789,7s3枚 8s3枚 9s3枚
9,114666888,7s4枚 8s1枚 9s4枚
9,114666999,7s4枚 8s4枚 9s1枚
9,115555888,2s4枚 8s1枚 9s4枚
9,115555999,2s4枚 8s4枚 9s1枚
9,115556999,2s4枚 3s4枚 9s1枚
9,115666888,2s4枚 8s1枚 9s4枚
9,115666999,2s4枚 8s4枚 9s1枚
9,115667999,2s4枚 3s4枚 9s1枚
9,115777888,2s4枚 8s1枚 9s4枚
9,115777999,2s4枚 8s4枚 9s1枚
9,116666999,2s4枚 3s4枚 9s1枚
9,116777999,2s4枚 3s4枚 9s1枚
9,116888999,2s4枚 3s4枚 9s1枚
9,122234777,7s1枚 8s4枚 9s4枚
9,122234789,7s3枚 8s3枚 9s3枚
9,122234888,7s4枚 8s1枚 9s4枚
9,122234999,7s4枚 8s4枚 9s1枚
9,122334568,3s2枚 6s3枚 9s4枚
9,122336667,2s2枚 3s2枚 6s1枚 9s4枚
9,122336777,2s2枚 3s2枚 7s1枚 9s4枚
9,122337778,2s2枚 3s2枚 5s4枚 7s1枚
9,122337888,2s2枚 3s2枚 5s4枚 8s1枚
9,123333578,1s3枚 2s3枚 7s3枚
9,123333579,1s3枚 2s3枚 7s3枚
9,123334777,7s1枚 8s4枚 9s4枚
9,123334789,7s3枚 8s3枚 9s3枚
9,123334888,7s4枚 8s1枚 9s4枚
9,123334999,7s4枚 8s4枚 9s1枚
9,123344568,3s2枚 6s3枚 9s4枚
9,123345679,1s3枚 4s3枚 7s3枚
9,123347778,1s3枚 3s2枚 4s3枚 7s1枚
9,123347888,1s3枚 3s2枚 4s3枚 8s1枚
9,123355666,6s1枚 8s4枚 9s4枚
9,123355777,7s1枚 8s4枚 9s4枚
9,123366677,6s1枚 8s4枚 9s4枚
9,123366688,6s1枚 7s4枚 9s4枚
9,123366699,6s1枚 7s4枚 8s4枚
9,123366777,7s1枚 8s4枚 9s4枚
9,123366789,7s3枚 8s3枚 9s3枚
9,123366888,7s4枚 8s1枚 9s4枚
9,123366999,7s4枚 8s4枚 9s1枚
9,123367899,6s3枚 7s3枚 8s3枚
9,123377788,6s4枚 7s1枚 9s4枚
9,123377799,6s4枚 7s1枚 8s4枚
9,123377888,6s4枚 8s1枚 9s4枚
9,123377999,6s4枚 8s4枚 9s1枚
9,123388899,6s4枚 7s4枚 8s1枚
9,123388999,6s4枚 7s4枚 9s1枚
9,123444699,1s3枚 2s3枚 3s3枚
9,123445557,1s3枚 2s3枚 3s3枚
9,123445789,2s3枚 8s3枚 9s3枚
9,123446667,1s3枚 2s3枚 3s3枚
9,123446778,1s3枚 2s3枚 3s3枚
9,123446788,1s3枚 2s3枚 3s3枚
9,123447777,1s3枚 2s3枚 3s3枚
9,123447789,1s3枚 2s3枚 3s3枚
9,123447888,1s3枚 2s3枚 3s3枚
9,123447999,1s3枚 2s3枚 3s3枚
9,123455777,7s1枚 8s4枚 9s4枚
9,123455789,7s3枚 8s3枚 9s3枚
9,123455888,7s4枚 8s1枚 9s4枚
9,123455999,7s4枚 8s4枚 9s1枚
9,123466999,7s4枚 8s4枚 9s1枚
9,123555667,1s3枚 2s3枚 3s3枚
9,123555677,1s3枚 2s3枚 3s3枚
9,123555679,1s3枚 2s3枚 3s3枚
9,123555699,1s3枚 2s3枚 3s3枚
9,123556678,1s3枚 2s3枚 3s3枚
9,123556679,1s3枚 2s3枚 3s3枚
9,123556789,1s3枚 2s3枚 3s3枚
9,123566679,1s3枚 2s3枚 3s3枚
9,123566789,1s3枚 2s3枚 8s3枚
9,123566799,1s3枚 2s3枚 3s3枚
9,123567788,1s3枚 2s3枚 3s3枚
9,123567799,1s3枚 2s3枚 3s3枚
9,123666699,1s3枚 2s3枚 3s3枚
9,123667778,1s3枚 2s3枚 3s3枚
9,123667888,1s3枚 2s3枚 3s3枚
9,123667899,1s3枚 2s3枚 3s3枚
9,123677788,1s3枚 2s3枚 3s3枚
9,123677789,1s3枚 2s3枚 3s3枚
9,123677799,1s3枚 2s3枚 3s3枚
9,123677888,1s3枚 2s3枚 3s3枚
9,123678889,1s3枚 2s3枚 3s3枚
9,123688899,1s3枚 2s3枚 3s3枚
9,133335666,6s1枚 8s4枚 9s4枚
9,133335777,7s1枚 8s4枚 9s4枚
9,133445567,3s2枚 6s3枚 9s4枚
9,134445777,7s1枚 8s4枚 9s4枚
9,134445789,7s3枚 8s3枚 9s3枚
9,134445888,7s4枚 8s1枚 9s4枚
9,134445999,7s4枚 8s4枚 9s1枚
9,134455667,3s3枚 6s2枚 9s4枚
9,134455777,7s1枚 8s4枚 9s4枚
9,134455789,7s3枚 8s3枚 9s3枚
9,134455888,7s4枚 8s1枚 9s4枚
9,134455999,7s4枚 8s4枚 9s1枚
9,134555667,3s3枚 6s2枚 9s4枚
9,134555777,7s1枚 8s4枚 9s4枚
9,134555789,7s3枚 8s3枚 9s3枚
9,134555888,7s4枚 8s1枚 9s4枚
9,134555999,7s4枚 8s4枚 9s1枚
9,134556677,3s3枚 6s2枚 9s4枚
9,134556678,3s3枚 6s2枚 9s4枚
9,134566778,3s3枚 6s2枚 9s4枚
9,134567788,3s3枚 4s3枚 5s3枚
9,134567789,3s3枚 6s3枚 9s3枚
9,135666888,3s3枚 6s1枚 8s1枚 9s4枚
9,135666999,3s3枚 6s1枚 8s4枚 9s1枚
9,135777789,3s3枚 8s3枚 9s3枚
9,135777888,3s3枚 7s1枚 8s1枚 9s4枚
9,135777999,3s3枚 7s1枚 8s4枚 9s1枚
9,222333578,1s4枚 2s1枚 3s1枚 7s3枚
9,222333579,1s4枚 2s1枚 3s1枚 7s3枚
9,222333588,1s4枚 2s1枚 9s4枚
9,222333599,1s4枚 2s1枚 8s4枚
9,222334556,2s1枚 8s4枚 9s4枚
9,222334777,7s1枚 8s4枚 9s4枚
9,222334789,7s3枚 8s3枚 9s3枚
9,222334888,7s4枚 8s1枚 9s4枚
9,222334999,7s4枚 8s4枚 9s1枚
9,222335555,2s1枚 8s4枚 9s4枚
9,222335556,1s4枚 2s1枚 9s4枚
9,222335557,1s4枚 2s1枚 4s4枚
9,222335666,2s1枚 8s4枚 9s4枚
9,222335667,1s4枚 2s1枚 9s4枚
9,222335777,2s1枚 8s4枚 9s4枚
9,222336666,1s4枚 2s1枚 9s4枚
9,222336667,1s4枚 2s1枚 4s4枚
9,222336777,1s4枚 2s1枚 9s4枚
9,222336778,1s4枚 2s1枚 4s4枚
9,222336788,1s4枚 2s1枚 4s4枚
9,222336888,1s4枚 2s1枚 9s4枚
9,222337777,1s4枚 2s1枚 4s4枚
9,222337789,1s4枚 2s1枚 4s4枚
9,222337888,1s4枚 2s1枚 4s4枚
9,222337999,1s4枚 2s1枚 4s4枚
9,222344777,7s1枚 8s4枚 9s4枚
9,222344789,7s3枚 8s3枚 9s3枚
9,222344888,7s4枚 8s1枚 9s4枚
9,222344999,7s4枚 8s4枚 9s1枚
9,222355556,2s1枚 8s4枚 9s4枚
9,222355557,2s1枚 8s4枚 9s4枚
9,222355666,6s1枚 8s4枚 9s4枚
9,222355777,7s1枚 8s4枚 9s4枚
9,222356888,2s1枚 5s3枚 8s1枚 9s4枚
9,222356999,2s1枚 5s3枚 8s4枚 9s1枚
9,222366677,6s1枚 8s4枚 9s4枚
9,222366688,6s1枚 7s4枚 9s4枚
9,222366699,6s1枚 7s4枚 8s4枚
9,222366777,7s1枚 8s4枚 9s4枚
9,222366778,2s1枚 6s2枚 7s2枚 9s4枚
9,222366789,7s3枚 8s3枚 9s3枚
9,222366888,7s4枚 8s1枚 9s4枚
9,222366999,7s4枚 8s4枚 9s1枚
9,222367788,2s1枚 5s4枚 7s2枚 8s2枚
9,222367789,2s1枚 6s3枚 7s2枚 9s3枚
9,222367899,6s3枚 7s3枚 8s3枚
9,222377788,6s4枚 7s1枚 9s4枚
9,222377799,6s4枚 7s1枚 8s4枚
9,222377888,6s4枚 8s1枚 9s4枚
9,222377889,2s1枚 5s4枚 7s2枚 8s2枚
9,222377999,6s4枚 8s4枚 9s1枚
9,222388899,6s4枚 7s4枚 8s1枚
9,222388999,6s4枚 7s4枚 9s1枚
9,222444556,1s4枚 2s1枚 9s4枚
9,222444566,1s4枚 2s1枚 9s4枚
9,222444578,1s4枚 2s1枚 4s1枚 7s3枚
9,222444579,1s4枚 2s1枚 4s1枚 7s3枚
9,222444588,1s4枚 2s1枚 9s4枚
9,222444599,1s4枚 2s1枚 8s4枚
9,222444699,1s4枚 2s1枚 3s4枚
9,222445557,1s4枚 2s1枚 3s4枚
9,222445567,1s4枚 2s1枚 9s4枚
9,222445568,1s4枚 2s1枚 9s4枚
9,222445667,1s4枚 2s1枚 9s4枚
9,222446666,1s4枚 2s1枚 9s4枚
9,222446667,1s4枚 2s1枚 3s4枚
9,222446777,1s4枚 2s1枚 9s4枚
9,222446778,1s4枚 2s1枚 3s4枚
9,222446788,1s4枚 2s1枚 3s4枚
9,222446888,1s4枚 2s1枚 9s4枚
9,222447777,1s4枚 2s1枚 3s4枚
9,222447789,1s4枚 2s1枚 3s4枚
9,222447888,1s4枚 2s1枚 3s4枚
9,222447999,1s4枚 2s1枚 3s4枚
9,222455688,1s4枚 2s1枚 9s4枚
9,222455699,1s4枚 2s1枚 8s4枚
9,222456677,1s4枚 2s1枚 9s4枚
9,222456688,1s4枚 2s1枚 9s4枚
9,222457888,1s4枚 2s1枚 5s3枚 8s1枚
9,222457999,1s4枚 2s1枚 5s3枚 9s1枚
9,222466667,1s4枚 2s1枚 9s4枚
9,222466668,1s4枚 2s1枚 9s4枚
9,222466777,1s4枚 7s1枚 9s4枚
9,222466888,1s4枚 8s1枚 9s4枚
9,222467999,1s4枚 2s1枚 6s3枚 9s1枚
9,222468999,1s4枚 2s1枚 6s3枚 9s1枚
9,222477788,1s4枚 7s1枚 9s4枚
9,222477799,1s4枚 7s1枚 8s4枚
9,222477888,1s4枚 8s1枚 9s4枚
9,222477999,1s4枚 8s4枚 9s1枚
9,222488899,1s4枚 7s4枚 8s1枚
9,222488999,1s4枚 7s4枚 9s1枚
9,222555588,1s4枚 2s1枚 9s4枚
9,222555599,1s4枚 2s1枚 8s4枚
9,222555667,1s4枚 2s1枚 3s4枚
9,222555677,1s4枚 2s1枚 3s4枚
9,222555679,1s4枚 2s1枚 3s4枚
9,222555699,1s4枚 2s1枚 3s4枚
9,222556678,1s4枚 2s1枚 3s4枚
9,222556679,1s4枚 2s1枚 3s4枚
9,222556777,1s4枚 2s1枚 9s4枚
9,222556789,1s4枚 2s1枚 3s4枚
9,222566679,1s4枚 2s1枚 3s4枚
9,222566688,1s4枚 2s1枚 9s4枚
9,222566699,1s4枚 2s1枚 8s4枚
9,222566777,1s4枚 2s1枚 9s4枚
9,222566799,1s4枚 2s1枚 3s4枚
9,222567788,1s4枚 2s1枚 3s4枚
9,222567799,1s4枚 2s1枚 3s4枚
9,222577788,1s4枚 2s1枚 9s4枚
9,222577799,1s4枚 2s1枚 8s4枚
9,222666699,1s4枚 2s1枚 3s4枚
9,222667778,1s4枚 2s1枚 3s4枚
9,222667888,1s4枚 2s1枚 3s4枚
9,222667899,1s4枚 2s1枚 3s4枚
9,222677788,1s4枚 2s1枚 3s4枚
9,222677789,1s4枚 2s1枚 3s4枚
9,222677799,1s4枚 2s1枚 3s4枚
9,222677888,1s4枚 2s1枚 3s4枚
9,222678889,1s4枚 2s1枚 3s4枚
9,222688899,1s4枚 2s1枚 3s4枚
9,223334777,7s1枚 8s4枚 9s4枚
9,223334789,7s3枚 8s3枚 9s3枚
9,223334888,7s4枚 8s1枚 9s4枚
9,223334999,7s4枚 8s4枚 9s1枚
9,223335556,1s4枚 3s1枚 9s4枚
9,223335557,1s4枚 3s1枚 4s4枚
9,223335667,1s4枚 3s1枚 9s4枚
9,223335888,1s4枚 8s1枚 9s4枚
9,223335999,1s4枚 8s4枚 9s1枚
9,223336666,1s4枚 3s1枚 9s4枚
9,223336667,1s4枚 3s1枚 4s4枚
9,223336777,1s4枚 3s1枚 9s4枚
9,223336778,1s4枚 3s1枚 4s4枚
9,223336788,1s4枚 3s1枚 4s4枚
9,223336888,1s4枚 3s1枚 9s4枚
9,223337777,1s4枚 3s1枚 4s4枚
9,223337789,1s4枚 3s1枚 4s4枚
9,223337888,1s4枚 3s1枚 4s4枚
9,223337999,1s4枚 3s1枚 4s4枚
9,223344568,3s2枚 6s3枚 9s4枚
9,223345679,5s3枚 6s3枚 7s3枚
9,223345777,7s1枚 8s4枚 9s4枚
9,223345789,7s3枚 8s3枚 9s3枚
9,223345888,7s4枚 8s1枚 9s4枚
9,223345999,7s4枚 8s4枚 9s1枚
9,223346667,2s2枚 3s2枚 6s1枚 9s4枚
9,223346999,7s4枚 8s4枚 9s1枚
9,223347778,2s2枚 3s2枚 5s4枚 7s1枚
9,223347888,2s2枚 3s2枚 5s4枚 8s1枚
9,223466677,6s1枚 8s4枚 9s4枚
9,223466688,6s1枚 7s4枚 9s4枚
9,223466699,6s1枚 7s4枚 8s4枚
9,223466777,7s1枚 8s4枚 9s4枚
9,223466789,7s3枚 8s3枚 9s3枚
9,223466888,7s4枚 8s1枚 9s4枚
9,223466999,7s4枚 8s4枚 9s1枚
9,223467899,6s3枚 7s3枚 8s3枚
9,223477788,6s4枚 7s1枚 9s4枚
9,223477799,6s4枚 7s1枚 8s4枚
9,223477888,6s4枚 8s1枚 9s4枚
9,223477999,6s4枚 8s4枚 9s1枚
9,223488899,6s4枚 7s4枚 8s1枚
9,223488999,6s4枚 7s4枚 9s1枚
9,224445557,1s4枚 3s4枚 4s1枚
9,224445888,1s4枚 8s1枚 9s4枚
9,224445999,1s4枚 8s4枚 9s1枚
9,224446667,1s4枚 3s4枚 4s1枚
9,224446778,1s4枚 3s4枚 4s1枚
9,224446788,1s4枚 3s4枚 4s1枚
9,224446999,1s4枚 3s4枚 9s1枚
9,224447777,1s4枚 3s4枚 4s1枚
9,224447789,1s4枚 3s4枚 4s1枚
9,224447888,1s4枚 3s4枚 4s1枚
9,224447999,1s4枚 3s4枚 4s1枚
9,224456888,1s4枚 8s1枚 9s4枚
9,224456999,1s4枚 8s4枚 9s1枚
9,224556888,1s4枚 8s1枚 9s4枚
9,224556999,1s4枚 8s4枚 9s1枚
9,225555888,1s4枚 8s1枚 9s4枚
9,225555999,1s4枚 8s4枚 9s1枚
9,225556999,1s4枚 3s4枚 9s1枚
9,225666888,1s4枚 8s1枚 9s4枚
9,225666999,1s4枚 8s4枚 9s1枚
9,225667999,1s4枚 3s4枚 9s1枚
9,225777888,1s4枚 8s1枚 9s4枚
9,225777999,1s4枚 8s4枚 9s1枚
9,226666999,1s4枚 3s4枚 9s1枚
9,226777999,1s4枚 3s4枚 9s1枚
9,226888999,1s4枚 3s4枚 9s1枚
9,233335666,6s1枚 8s4枚 9s4枚
9,233335777,7s1枚 8s4枚 9s4枚
9,233344777,7s1枚 8s4枚 9s4枚
9,233344789,7s3枚 8s3枚 9s3枚
9,233344888,7s4枚 8s1枚 9s4枚
9,233344999,7s4枚 8s4枚 9s1枚
9,233356677,3s1枚 6s2枚 7s2枚 9s4枚
9,233356778,3s1枚 5s3枚 7s2枚 8s3枚
9,233366778,3s1枚 6s2枚 7s2枚 9s4枚
9,233367788,3s1枚 5s4枚 7s2枚 8s2枚
9,233367789,3s1枚 6s3枚 7s2枚 9s3枚
9,233377889,3s1枚 5s4枚 7s2枚 8s2枚
9,233444568,3s2枚 6s3枚 9s4枚
9,233445568,3s2枚 6s3枚 9s4枚
9,233445679,1s4枚 4s2枚 7s3枚
9,233447778,1s4枚 3s2枚 4s2枚 7s1枚
9,233447888,1s4枚 3s2枚 4s2枚 8s1枚
9,233455666,6s1枚 8s4枚 9s4枚
9,233455777,7s1枚 8s4枚 9s4枚
9,233456778,2s3枚 5s3枚 8s3枚
